company_confidence,opd_device,fda_device,opd_company,fda_company,dataset_type,stop_words_used,tfidf_score,fuzzy_token_set_score,levenshtein_score,jaro_winkler_score,opd_metadata_2017,opd_metadata_2018,opd_metadata_2019,opd_metadata_2020,opd_metadata_2021,opd_metadata_2022,opd_metadata_2023,opd_metadata_total,fda_metadata_dateoffinaldecision,fda_metadata_panellead,fda_metadata_primaryproductcode,id,match_human
High,image sharing & archiving (isa),Syngo.Via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,7.78000021,52,35,63.06999969,20.03833389,416.5964661,2434.212158,0,0,0,0,2870.846924,9/18/2019,Radiology,MUJ,1158,
High,ai-rad companion organs rt,Syngo.Via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,7.78000021,42,33,60.38999939,0,0,0,0,0,680.9632568,0,680.9632568,9/18/2019,Radiology,MUJ,1159,
High,ai-rad companion organs rt,Syngo.Via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,7.78000021,42,33,60.38999939,0,0,0,0,0,62469.87109,0,62469.87109,9/18/2019,Radiology,MUJ,1160,
High,syngo.via,Syngo.via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,27.88999939,100,52,86.95999908,797863.75,621844.125,712330.8125,334431.5625,160358.1875,36611.76953,46186,2709626.25,8/13/2020,Radiology,MUJ,1161,
High,syngo.via,Syngo.via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,27.88999939,100,52,86.95999908,29967.99219,292715.2188,148801.6406,34902.30469,8125.992188,2998.412354,2074.76001,519586.3438,8/13/2020,Radiology,MUJ,1162,
High,syngo.via vb10,Syngo.via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,12.53999996,76,50,69.44999695,66230.91406,0,15827.62305,0,0,0,0,82058.53906,8/13/2020,Radiology,MUJ,1163,
High,syngo.via va30,Syngo.via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,12.53999996,76,56,84.08000183,292880.375,0,0,0,0,0,0,292880.375,8/13/2020,Radiology,MUJ,1164,
High,syngo.via va30,Syngo.via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,12.53999996,76,56,84.08000183,0,12.51051426,0,0,0,0,0,12.51051426,8/13/2020,Radiology,MUJ,1165,
High,syngo.via vb10,Syngo.via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,12.53999996,76,50,69.44999695,119.2106781,253.8869934,839.2811279,0,0,0,0,1212.378784,8/13/2020,Radiology,MUJ,1166,
High,ai-rad companion organs rt,Syngo.via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,7.78000021,42,33,60.38999939,0,0,0,0,0,62469.87109,0,62469.87109,8/13/2020,Radiology,MUJ,1167,
High,image sharing & archiving (isa),Syngo.via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,7.78000021,52,35,63.06999969,20.03833389,416.5964661,2434.212158,0,0,0,0,2870.846924,8/13/2020,Radiology,MUJ,1168,
High,ai-rad companion organs rt,Syngo.via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,7.78000021,42,33,60.38999939,0,0,0,0,0,680.9632568,0,680.9632568,8/13/2020,Radiology,MUJ,1169,
High,senhance surgical robotics system,TransEnterix Senhance Surgical System,"Transenterix, Inc.","TransEnterix, Inc.",Research Payments,system,43.15999985,84,69,74.95999908,0,0,0,13539.11914,0,0,0,13539.11914,5/25/2018,Gastroenterology-Urology,NAY,1170,
High,senhance surgical robotics system,TransEnterix Senhance Surgical System,"Transenterix, Inc.","TransEnterix, Inc.",General Payments,system,43.15999985,84,69,74.95999908,300572.0625,345898.2813,806471.5625,267483,0,0,0,1720424.875,5/25/2018,Gastroenterology-Urology,NAY,1171,
High,triton blood loss system,Triton System,Gauss Surgical Inc.,GAUSS SURGICAL INC.,General Payments,system,33.52000046,100,70,89.29000092,0,0,0,23665.20313,0,0,0,23665.20313,8/5/2016,General Hospital,PBZ,1172,
High,unicel dxh 690t coulter cellular analysis system,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",General Payments,system,57.45000076,96,95,96.56999969,0,0,0,0,0,52.89115906,1004.619995,1057.511108,3/22/2013,Hematology,GKZ,1173,
High,unicel dxh,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",General Payments,system,39.93999863,100,35,84.26000214,0,2190.019531,1621.4375,343.7052612,32.62134171,0,0,4187.783691,3/22/2013,Hematology,GKZ,1174,
High,dxh 800,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",Research Payments,system,39.93999863,100,26,62.11000061,0,70867.02344,0,0,0,0,0,70867.02344,3/22/2013,Hematology,GKZ,1175,
High,dxh 800,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",General Payments,system,39.93999863,100,26,62.11000061,0,1134.913574,0,0,0,0,0,1134.913574,3/22/2013,Hematology,GKZ,1176,
High,dxi 800,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",General Payments,system,9.869999886,60,22,62.11000061,0,5873.677246,8660.737305,17327.59961,2783.091797,2135.917725,637.0599976,37418.08594,3/22/2013,Hematology,GKZ,1177,
High,dxh 900,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",General Payments,system,9.869999886,60,22,55.04999924,0,18255.36133,38425.02344,12313.95801,63501.73047,0,0,132496.0781,3/22/2013,Hematology,GKZ,1178,
High,dxh 900,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",Research Payments,system,9.869999886,60,22,55.04999924,0,1581151.375,559588.5625,962888.0625,2025294.375,0,0,5128922.5,3/22/2013,Hematology,GKZ,1179,
High,dxh 600,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",Research Payments,system,9.869999886,60,22,55.04999924,301410.3438,0,0,0,0,0,0,301410.3438,3/22/2013,Hematology,GKZ,1180,
High,dxi 800,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",Research Payments,system,9.869999886,60,22,62.11000061,0,303273.1563,886015.25,503878.5313,253009.375,213041.1719,0,2159217.5,3/22/2013,Hematology,GKZ,1181,
High,dxh 600,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",General Payments,system,9.869999886,60,22,55.04999924,32601.7832,0,0,0,0,0,0,32601.7832,3/22/2013,Hematology,GKZ,1182,
High,coulter lh,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",General Payments,system,9.869999886,82,32,60.43000031,0,0,66.64764404,0,0,0,0,66.64764404,3/22/2013,Hematology,GKZ,1183,
High,dxh 520,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",Research Payments,system,9.869999886,60,19,47.36000061,0,2851.572021,5840.01123,882.9860229,0,0,0,9574.569336,3/22/2013,Hematology,GKZ,1184,
High,dxc 800,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",General Payments,system,9.869999886,60,22,62.11000061,0,0,0,31280.66406,22315.08984,22642.98633,0,76238.74219,3/22/2013,Hematology,GKZ,1185,
High,dxh 900 hematology system,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",Research Payments,system,7.360000134,57,50,60.84999847,0,0,0,0,0,773935,575148.375,1349083.375,3/22/2013,Hematology,GKZ,1186,
High,unicel dxi access,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",Research Payments,system,7.360000134,52,47,82.69999695,0,0,0,0,0,30034.47266,0,30034.47266,3/22/2013,Hematology,GKZ,1187,
High,dxh 900 hematology system,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",General Payments,system,7.360000134,57,50,60.84999847,0,0,0,0,0,61505.24219,9445.709961,70950.95313,3/22/2013,Hematology,GKZ,1188,
High,unicel dxi access,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,"Beckman Coulter, Inc.","BECKMAN COULTER, INC.",General Payments,system,7.360000134,52,47,82.69999695,1153560.625,1654703.125,1709182.5,1686557.5,1898375.125,2033737.25,1176003.375,11312120,3/22/2013,Hematology,GKZ,1189,
High,v8,V8 Diagnostic Ultrasound System,"Samsung Medison Co., Ltd.","Samsung Medison CO., LTD.",Research Payments,system,33.52000046,100,12,68.81999969,0,0,0,0,0,36326.02344,0,36326.02344,9/8/2021,Radiology,IYN,1190,
High,next hand-carried ultrasound,V8 Diagnostic Ultrasound System,"Samsung Medison Co., Ltd.","Samsung Medison CO., LTD.",General Payments,system,11.22999954,55,52,60.09999847,0,0,0,0,1012.037476,0,0,1012.037476,9/8/2021,Radiology,IYN,1191,
High,v8,"V8 Diagnostic Ultrasound System, V7 Diagnostic Ultrasound System","Samsung Medison Co., Ltd.","Samsung Medison Co., Ltd.",Research Payments,system,17.51000023,100,6,67.72000122,0,0,0,0,0,36326.02344,0,36326.02344,2/13/2023,Radiology,IYN,1192,
High,v8,"V8 Diagnostic Ultrasound System, V7 Diagnostic Ultrasound System","Samsung Medison Co., Ltd.","Samsung Medison Co., Ltd.",Research Payments,system,17.51000023,100,6,67.72000122,0,0,0,0,0,36326.02344,0,36326.02344,6/29/2022,Radiology,IYN,1193,
High,next hand-carried ultrasound,"V8 Diagnostic Ultrasound System, V7 Diagnostic Ultrasound System","Samsung Medison Co., Ltd.","Samsung Medison Co., Ltd.",General Payments,system,12.30000019,54,42,57.95999908,0,0,0,0,1012.037476,0,0,1012.037476,6/29/2022,Radiology,IYN,1194,
High,next hand-carried ultrasound,"V8 Diagnostic Ultrasound System, V7 Diagnostic Ultrasound System","Samsung Medison Co., Ltd.","Samsung Medison Co., Ltd.",General Payments,system,12.30000019,54,42,57.95999908,0,0,0,0,1012.037476,0,0,1012.037476,2/13/2023,Radiology,IYN,1195,
High,next hand-carried ultrasound,"V8/H8 Diagnostic Ultrasound System, V7/H7 Diagnostic Ultrasound System, V6/H6 Diagnostic Ultrasound System","Samsung Medison Co., Ltd.","Samsung Medison Co., Ltd.",General Payments,system,12.93999958,54,33,55.61000061,0,0,0,0,1012.037476,0,0,1012.037476,10/3/2023,Radiology,IYN,1196,
High,next hand-carried ultrasound,"V8/XV8/XH8, V7/XV7/XH7, V6/XV6/XH6 Diagnostic Ultrasound System","Samsung Medison Co., Ltd.","Samsung Medison Co., Ltd.",General Payments,system,8.180000305,54,41,55.34999847,0,0,0,0,1012.037476,0,0,1012.037476,6/21/2024,Radiology,IYN,1197,
Medium,vitek,VITEK MS,bioMerieux,"BIOMERIEUX, INC.",General Payments,none,44.93999863,100,77,92.5,6267.945801,0,0,0,0,0,0,6267.945801,8/21/2013,Microbiology,PEX,1198,
Medium,vitek 2,VITEK MS,bioMerieux,"BIOMERIEUX, INC.",Research Payments,none,44.93999863,83,80,92.13999939,0,0,0,1181084.875,0,0,0,1181084.875,8/21/2013,Microbiology,PEX,1199,
High,vitek 2,VITEK MS,bioMerieux Inc,"BIOMERIEUX, INC.",Research Payments,none,44.93999863,83,80,92.13999939,0,0,0,0,63127.39063,0,0,63127.39063,8/21/2013,Microbiology,PEX,1200,
Medium,vitek,VITEK MS,bioMerieux,"BIOMERIEUX, INC.",Research Payments,none,44.93999863,100,77,92.5,364634.2188,346787.875,0,0,0,0,0,711422.125,8/21/2013,Microbiology,PEX,1201,
High,vx1,VX1,Volta Medical Inc,Volta Medical,General Payments,none,100,100,100,100,0,0,0,0,0,67636.98438,273963.375,341600.3438,9/16/2020,Cardiovascular,DQK,1202,
High,vx1,VX1,Volta Medical Inc,Volta Medical,Research Payments,none,100,100,100,100,0,0,0,0,101743.2188,278172.125,422323.2188,802238.5625,9/16/2020,Cardiovascular,DQK,1203,
High,vx1,VX1+,Volta Medical Inc,Volta Medical,Research Payments,none,100,100,100,100,0,0,0,0,101743.2188,278172.125,422323.2188,802238.5625,1/21/2023,Cardiovascular,DQK,1204,
High,vx1,VX1+,Volta Medical Inc,Volta Medical,General Payments,none,100,100,100,100,0,0,0,0,0,67636.98438,273963.375,341600.3438,1/21/2023,Cardiovascular,DQK,1205,
High,high definition detector for infx-8000v,"Vantage Fortian 1.5T, MRT-1550, V8.0 with AiCE Reconstruction Processing Unit for MR",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,none,3.660000086,39,34,57.86000061,0,0,0,0,61846.73438,0,0,61846.73438,12/1/2021,Radiology,LNH,1206,
High,high definition detector for infx-8000v,"Vantage Fortian/Orian 1.5T, MRT-1550, V9.0 with AiCE Reconstruction Processing Unit for MR",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,none,3.660000086,38,33,57.11000061,0,0,0,0,61846.73438,0,0,61846.73438,4/12/2024,Radiology,LNH,1207,
High,mrt-3020,"Vantage Galan 3T, MRT-3020, V10.0 with AiCE Reconstruction Processing Unit for MR",Canon Medical Systems Corporation,Canon Medical Systems Corporation,General Payments,none,15,100,17,60.16999817,0,0,0,14127.77637,0,31234.93555,0,45362.71094,8/20/2024,Radiology,LNH,1208,
High,high definition detector for infx-8000v,"Vantage Galan 3T, MRT-3020, V10.0 with AiCE Reconstruction Processing Unit for MR",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,none,3.660000086,37,31,54.54000092,0,0,0,0,61846.73438,0,0,61846.73438,8/20/2024,Radiology,LNH,1209,
High,mrt-3020,"Vantage Galan 3T, MRT-3020, V6.0 with AiCE Reconstruction Processing Unit for MR",Canon Medical Systems Corporation,Canon Medical Systems Corporation,General Payments,none,15,100,17,60.20999908,0,0,0,14127.77637,0,31234.93555,0,45362.71094,3/4/2021,Radiology,LNH,1210,
High,mrt-3020,"Vantage Galan 3T, MRT-3020, V6.0 with AiCE Reconstruction Processing Unit for MR",Canon Medical Systems Corporation,Canon Medical Systems Corporation,General Payments,none,15,100,17,60.20999908,0,0,0,14127.77637,0,31234.93555,0,45362.71094,3/9/2020,Radiology,LNH,1211,
High,high definition detector for infx-8000v,"Vantage Galan 3T, MRT-3020, V6.0 with AiCE Reconstruction Processing Unit for MR",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,none,3.660000086,35,32,54.70000076,0,0,0,0,61846.73438,0,0,61846.73438,3/4/2021,Radiology,LNH,1212,
High,high definition detector for infx-8000v,"Vantage Galan 3T, MRT-3020, V6.0 with AiCE Reconstruction Processing Unit for MR",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,none,3.660000086,35,32,54.70000076,0,0,0,0,61846.73438,0,0,61846.73438,3/9/2020,Radiology,LNH,1213,
High,mrt-3020,"Vantage Galan 3T, MRT-3020, V8.0 with AiCE Reconstruction Processing Unit for MR",Canon Medical Systems Corporation,Canon Medical Systems Corporation,General Payments,none,15,100,17,60.20999908,0,0,0,14127.77637,0,31234.93555,0,45362.71094,4/8/2022,Radiology,LNH,1214,
High,high definition detector for infx-8000v,"Vantage Galan 3T, MRT-3020, V8.0 with AiCE Reconstruction Processing Unit for MR",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,none,3.660000086,37,32,56.54999924,0,0,0,0,61846.73438,0,0,61846.73438,4/8/2022,Radiology,LNH,1215,
High,mrt-3020,"Vantage Galan 3T, MRT-3020, V9.0 with AiCE Reconstruction Processing Unit for MR",Canon Medical Systems Corporation,Canon Medical Systems Corporation,General Payments,none,15,100,17,60.20999908,0,0,0,14127.77637,0,31234.93555,0,45362.71094,8/30/2023,Radiology,LNH,1216,
High,high definition detector for infx-8000v,"Vantage Galan 3T, MRT-3020, V9.0 with AiCE Reconstruction Processing Unit for MR",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,none,3.660000086,35,32,54.70000076,0,0,0,0,61846.73438,0,0,61846.73438,8/30/2023,Radiology,LNH,1217,
High,high definition detector for infx-8000v,"Vantage Orian 1.5T, MRT-1550, V6.0 with AiCE Reconstruction Processing Unit for MR",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,none,3.660000086,35,33,54.54000092,0,0,0,0,61846.73438,0,0,61846.73438,7/14/2020,Radiology,LNH,1218,
High,vms+,Ventripoint Medical System Plus (VMS+),Ventripoint Diagnostics Ltd.,"Ventripoint Diagnostics, Ltd.",General Payments,system,27.88999939,100,16,57.45999908,0,3989.555664,0,0,0,0,0,3989.555664,5/14/2018,Radiology,IYN,1219,
High,vms+,Ventripoint Medical System Plus (VMS+) 3.0,Ventripoint Diagnostics Ltd.,"Ventripoint Diagnostics, Ltd.",General Payments,system,24.39999962,100,15,69.30000305,0,3989.555664,0,0,0,0,0,3989.555664,10/16/2019,Radiology,LLZ,1220,
High,"vitrea brain perfusion, global illumination",Vitrea CT Brain Perfusion,"Vital Images, Inc.","Vital Images, Inc.",General Payments,none,34.08000183,94,66,82.40000153,0,0,107.7184143,0,0,0,0,107.7184143,11/20/2018,Radiology,LLZ,1221,
High,vitrea,Vitrea CT Brain Perfusion,"Vital Images, Inc.","Vital Images, Inc.",General Payments,none,27.88999939,100,39,84.80000305,0,0,128301.4766,0,0,0,0,128301.4766,11/20/2018,Radiology,LLZ,1222,
High,vitrea,Vitrea CT Brain Perfusion,"Vital Images, Inc.","Vital Images, Inc.",Research Payments,none,27.88999939,100,39,84.80000305,0,0,0,23175.99414,0,0,0,23175.99414,11/20/2018,Radiology,LLZ,1223,
High,vitrea advanced / vitrea connection,Vitrea CT Brain Perfusion,"Vital Images, Inc.","Vital Images, Inc.",General Payments,none,14.97999954,59,54,66.76999664,0,0,242.3485565,0,0,0,0,242.3485565,11/20/2018,Radiology,LLZ,1224,
High,vitrea ei,Vitrea CT Brain Perfusion,"Vital Images, Inc.","Vital Images, Inc.",General Payments,none,12.53999996,80,53,84.98000336,0,0,190.7419281,0,0,0,0,190.7419281,11/20/2018,Radiology,LLZ,1225,
High,vitrea advanced,Vitrea CT Brain Perfusion,"Vital Images, Inc.","Vital Images, Inc.",General Payments,none,12.53999996,57,50,69.41000366,0,0,4697.979492,0,0,0,0,4697.979492,11/20/2018,Radiology,LLZ,1226,
High,vitrea enterprise,Vitrea CT Brain Perfusion,"Vital Images, Inc.","Vital Images, Inc.",General Payments,none,12.53999996,57,57,85.65000153,0,14148.72852,0,0,0,0,0,14148.72852,11/20/2018,Radiology,LLZ,1227,
High,advanced vitrea,Vitrea CT Brain Perfusion,"Vital Images, Inc.","Vital Images, Inc.",General Payments,none,12.53999996,57,30,60.31999969,0,0,104.1309814,0,0,0,0,104.1309814,11/20/2018,Radiology,LLZ,1228,
High,vitrea view,Vitrea CT Brain Perfusion,"Vital Images, Inc.","Vital Images, Inc.",General Payments,none,12.53999996,71,50,83.55999756,0,3325.860107,0,0,0,0,0,3325.860107,11/20/2018,Radiology,LLZ,1229,
High,vitrea intelligence,Vitrea CT Brain Perfusion,"Vital Images, Inc.","Vital Images, Inc.",General Payments,none,12.53999996,59,55,69.41999817,0,3325.860107,0,0,0,0,0,3325.860107,11/20/2018,Radiology,LLZ,1230,
High,vitrea connection,Vitrea CT Brain Perfusion,"Vital Images, Inc.","Vital Images, Inc.",General Payments,none,12.53999996,62,62,84.80999756,0,3325.860107,0,0,0,0,0,3325.860107,11/20/2018,Radiology,LLZ,1231,
High,research vitrea advance (av),Vitrea CT Brain Perfusion,"Vital Images, Inc.","Vital Images, Inc.",General Payments,none,7.78000021,51,39,59.22999954,0,0,38.87778854,0,0,0,0,38.87778854,11/20/2018,Radiology,LLZ,1232,
High,"mirada advanced, tavr, vitrea 7",Vitrea CT Brain Perfusion,"Vital Images, Inc.","Vital Images, Inc.",General Payments,none,7.78000021,44,37,56.38999939,0,0,56.77921295,0,0,0,0,56.77921295,11/20/2018,Radiology,LLZ,1233,
High,vitrea advanced & ver 7.0 upgrade,Vitrea CT Brain Perfusion,"Vital Images, Inc.","Vital Images, Inc.",General Payments,none,6.800000191,51,46,66.44000244,0,0,121.4484024,0,0,0,0,121.4484024,11/20/2018,Radiology,LLZ,1234,
High,viz.ai lvo,Viz LVO ContaCT,"Viz.ai, Inc.","Viz.ai, Inc.",Research Payments,none,15.06000042,58,58,82.37000275,0,0,0,0,364382.9688,352018.0313,0,716401,10/21/2022,Radiology,QAS,1235,
High,viz.ai lvo,Viz LVO ContaCT,"Viz.ai, Inc.","Viz.ai, Inc.",General Payments,none,15.06000042,58,58,82.37000275,0,0,0,0,368142.0938,393756.4063,0,761898.5,10/21/2022,Radiology,QAS,1236,
High,voluson,"Voluson P6, Voluson P8",GE Healthcare,GE Healthcare,General Payments,none,53.68999863,100,50,86.66999817,0,0,0,0,3935.701416,0,0,3935.701416,2/17/2022,Radiology,IYN,1237,
High,voluson,"Voluson P6, Voluson P8",GE HealthCare,GE Healthcare,General Payments,none,53.68999863,100,50,86.66999817,0,0,0,0,0,14316.01172,503.9400024,14819.95215,2/17/2022,Radiology,IYN,1238,
High,voluson,"Voluson P6, Voluson P8",GE HEALTHCARE,GE Healthcare,General Payments,none,53.68999863,100,50,86.66999817,89729.49219,0,0,0,0,447.1385193,22533,112709.6328,2/17/2022,Radiology,IYN,1239,
High,voluson p8 ultrasound system,"Voluson P6, Voluson P8",GE Healthcare,GE Healthcare,Research Payments,system,43.93000031,87,61,84.80000305,0,0,6900.748047,0,0,0,0,6900.748047,2/17/2022,Radiology,IYN,1240,
